2022.02.21,16:15,1894.17,1894.50,1892.79,1893.34,633
2022.02.21,16:20,1893.34,1894.24,1892.48,1894.09,640
2022.02.21,16:25,1894.09,1894.14,1893.17,1893.91,324
2022.02.21,16:30,1893.91,1894.52,1893.14,1894.35,409
2022.02.21,16:35,1894.28,1894.55,1893.45,1893.63,323
2022.02.21,16:40,1893.63,1894.99,1893.44,1894.94,444
2022.02.21,16:45,1895.03,1897.02,1894.84,1895.93,719
2022.02.21,16:50,1895.94,1895.97,1894.86,1895.23,497
2022.02.21,16:55,1895.23,1895.27,1894.70,1895.07,371
2022.02.21,17,1895.04,1895.53,1893.99,1895.13,550
2022.02.21,17:05,1895.09,1895.41,1894.31,1894.48,552
2022.02.21,17:10,1894.41,1894.59,1893.86,1894.09,413
2022.02.21,17:15,1894.09,1894.16,1893.52,1893.75,350
2022.02.21,17:20,1893.67,1894.04,1892.82,1893.30,413
2022.02.21,17:25,1893.32,1894.52,1892.84,1893.68,413
2022.02.21,17:30,1893.68,1895.32,1893.51,1895.12,309
2022.02.21,17:35,1895.04,1895.72,1894.96,1895.70,263
2022.02.21,17:40,1895.70,1896.27,1895.44,1895.53,316
2022.02.21,17:45,1895.53,1895.53,1894.97,1895.27,311
2022.02.21,17:50,1895.27,1895.79,1895.17,1895.65,278
2022.02.21,17:55,1895.66,1895.93,1895.33,1895.39,315
2022.02.21,18,1895.39,1896.44,1895.37,1896.31,338
2022.02.21,18:05,1896.31,1896.59,1896.17,1896.21,231
2022.02.21,18:10,1896.21,1896.78,1896.14,1896.65,239
2022.02.21,18:15,1896.65,1896.78,1895.76,1896.65,398
2022.02.21,18:20,1896.65,1897.08,1896.40,1896.73,296
2022.02.21,18:25,1896.73,1896.76,1896.30,1896.48,273
2022.02.21,18:30,1896.50,1896.60,1895.70,1896.31,230
2022.02.21,18:35,1896.28,1896.41,1895.96,1896.11,217
2022.02.21,18:40,1896.11,1896.44,1896.06,1896.30,176
2022.02.21,18:45,1896.30,1896.47,1895.67,1896.06,222
2022.02.21,18:50,1895.99,1896.12,1895.81,1896.09,150
2022.02.21,18:55,1896.07,1896.54,1895.95,1896.48,301
2022.02.21,19,1896.45,1896.59,1895.88,1896.06,187
2022.02.21,19:05,1896.06,1896.37,1895.88,1896.15,168
2022.02.21,19:10,1896.15,1896.16,1895.72,1896.05,141
2022.02.21,19:15,1896.06,1896.07,1895.66,1895.99,74
2022.02.21,19:20,1895.99,1897.08,1895.67,1896.61,291
2022.02.21,19:25,1896.62,1896.70,1896.15,1896.18,171
2022.02.21,19:30,1896.15,1896.28,1895.88,1896.15,161
2022.02.21,19:35,1896.17,1896.63,1896.17,1896.39,179
2022.02.21,19:40,1896.36,1897.10,1896.09,1897.09,232
2022.02.21,19:45,1897.09,1897.66,1897.07,1897.52,248
2022.02.21,19:50,1897.55,1897.61,1896.87,1897.06,226
2022.02.21,19:55,1897.03,1897.72,1896.94,1897.69,239
2022.02.21,20,1897.69,1899.54,1896.51,1897.15,375
2022.02.21,20:05,1897.15,1897.76,1896.88,1897.31,162
2022.02.21,20:10,1897.34,1899.65,1897.24,1898.65,392
2022.02.21,20:15,1898.68,1899.98,1898.35,1899.19,341
2022.02.21,20:20,1899.26,1900.10,1898.69,1899.07,227
2022.02.21,20:25,1899.07,1900.20,1899.07,1900.19,267
2022.02.21,20:30,1900.21,1902.15,1900.21,1901.33,353
2022.02.21,20:35,1901.42,1901.42,1900.11,1900.31,166
2022.02.21,20:40,1900.31,1900.37,1899.86,1900.10,145
2022.02.21,20:45,1900.10,1901.28,1900.08,1901.13,118
2022.02.21,20:50,1901.13,1904.28,1901.03,1903.42,402
2022.02.21,20:55,1903.45,1904.99,1902.72,1904.70,346
2022.02.21,21,1904.70,1905.68,1902.69,1903.07,483
2022.02.21,21:05,1903.06,1903.25,1901.33,1901.94,358
2022.02.21,21:10,1901.94,1904.29,1901.71,1904.06,273
2022.02.21,21:15,1904.06,1905.35,1903.77,1905.19,272
2022.02.21,21:20,1905.19,1906.09,1905.03,1905.76,241
2022.02.21,21:25,1905.73,1905.73,1903.31,1903.46,377
2022.02.22,01:05,1912.00,1913.98,1909.97,1911.99,825
2022.02.22,01:10,1912.00,1912.61,1910.78,1912.16,382
2022.02.22,01:15,1912.16,1913.10,1910.54,1910.81,308
